customer_id,account_id,account_type,account_open_date,account_status,gender,age,state,pincode,customer_segment,employment_status,employer_name,annual_income_inr,account_balance_inr,num_products_held,kyc_status,nominee_added,mobile_banking_enabled,net_banking_enabled,credit_card_linked,demat_account,branch_name,relationship_manager_id,last_login_days_ago,is_dormant,churn_flag,fraud_flag,loan_type,loan_amount_inr,loan_tenure_months,outstanding_principal_inr,emi_amount_inr,days_past_due,is_npa,penalty_amount_inr,credit_score,credit_bureau,risk_rating,savings_interest_rate_pct,fd_interest_rate_pct,overdraft_limit_inr,monthly_interest_income_inr,monthly_service_charges_inr,num_transactions_last_month,avg_transaction_value_inr,last_transaction_date,last_transaction_type,last_transaction_channel,last_transaction_amount_inr,transaction_currency
CUST102331,ACC902331,Fixed Deposit,2022-04-30,,M,31.48,Delhi,378356.73,,Student,,2709056.82,1084491.69,4.0,Expired,N,Y,N,,,Mumbai Central,,51.0,0.0,1.0,1.0,Business Loan,4713666.81,120.0,3437480.57,92956.7,181.0,1.0,505.72,843.29,EQUIFAX,,,5.12,,5160.19,1193.0,55.0,6356.72,2018-06-01,Transfer,Mobile App,3422.15,EUR
CUST102332,ACC902332,Checking,2023-11-07,Frozen,F,38.97,Rajasthan,642748.04,,Salaried,Employer_10,4251316.01,1252091.17,0.0,Expired,,Y,N,,Y,,,320.0,0.0,1.0,1.0,Home Loan,841568.86,35.0,135882.22,16291.7,118.0,1.0,2950.84,794.7,,Very High,,,466058.39,7931.62,562.69,71.0,30688.01,2018-03-09,Penalty,IMPS,111951.08,INR
CUST102333,ACC902333,Recurring Deposit,2021-09-18,Closed,M,55.44,Delhi,542214.75,Retail,Business Owner,,1219065.85,105978.01,2.0,Rejected,Y,,Y,N,N,Hyderabad Banjara Hills,,133.0,,0.0,0.0,Education Loan,,37.0,,,1.0,0.0,0.0,478.22,,Low,,,,2293.78,545.64,69.0,2154331.08,2018-04-08,EMI,NEFT,,INR
CUST102334,ACC902334,Fixed Deposit,2024-09-16,Closed,M,17.74,Gujarat,968863.57,Corporate,Business Owner,,5059384.75,281331.97,1.0,Rejected,N,,,,,Pune FC Road,RM33,424.0,,1.0,0.0,Business Loan,2816112.88,34.0,911229.46,53613.52,0.0,0.0,0.0,682.53,EQUIFAX,Medium,,7.74,,11084.05,1133.96,90.0,4066.11,2022-10-28,Interest,IMPS,162796.66,GBP
CUST102335,ACC902335,Recurring Deposit,2023-01-18,Closed,Other,27.05,Karnataka,813521.34,,Student,,2598707.23,1479712.99,6.0,Pending,,Y,N,,N,Bangalore MG Road,,621.0,0.0,,0.0,Personal Loan,4815831.01,82.0,1584068.77,93399.97,0.0,0.0,0.0,695.1,,High,,,,10339.52,-654.23,,-10820.49,2024-03-13,Debit,IMPS,1029.98,USD
CUST102336,ACC902336,Current,2022-09-03,,Other,19.69,,603277.26,,,,1153000.28,678794.21,0.0,Expired,N,N,,Y,,Kolkata West,,67.0,0.0,1.0,0.0,Home Loan,553094.64,13.0,457301.84,10399.69,1.0,0.0,0.0,600.46,,Low,,,,2260.74,729.45,79.0,47836.81,2021-09-21,Credit,RTGS,309354.31,GBP
CUST102337,ACC902337,Checking,2024-08-05,,Other,51.85,Telangana,289839.21,,Business Owner,,,100536.94,4.0,Pending,Y,Y,N,,,Ahmedabad SG Highway,,317.0,0.0,,0.0,,,,,,0.0,0.0,0.0,759.08,,Medium,,,447185.48,8251.22,500.36,69.0,46389.89,2022-05-27,EMI,UPI,1530812.96,GBP
CUST102338,ACC902338,Savings,2019-03-17,Inactive,M,50.68,Delhi,363024.35,Retail,Retired,,232928.95,1676116.01,6.0,Pending,,N,,N,N,Ahmedabad SG Highway,,318.0,,0.0,0.0,,,,,,59.0,0.0,2964.47,589.69,CIBIL,High,3.76,,,6257.19,1509.13,87.0,71036.23,2019-07-28,Transfer,ATM,171515.88,INR
CUST102339,ACC902339,Current,2021-06-30,Inactive,F,,Telangana,429841.94,SME,,,2079651.27,1588369.33,3.0,,Y,,N,N,Y,Mumbai Central,,192.0,0.0,0.0,,Auto Loan,88925.11,,21440.21,1793.89,91.0,1.0,3545.15,394.98,EQUIFAX,,,,,1985.59,1660.75,31.0,60064.75,2021-11-04,Transfer,NEFT,328402.3,INR
CUST102340,ACC902340,Checking,2020-08-13,Frozen,M,21.47,Tamil Nadu,630343.88,Corporate,Business Owner,,2026373.41,1858465.01,4.0,,Y,N,,N,N,Mumbai Central,RM22,302.0,0.0,0.0,1.0,Auto Loan,4726613.37,14.0,2659988.35,106953.55,89.0,1.0,3851.02,669.77,EXPERIAN,,,,496613.55,13189.22,740.31,3.0,22455.43,2020-11-15,Penalty,IMPS,217648.55,INR
CUST102341,ACC902341,Checking,2019-08-17,Closed,F,37.81,,639141.39,Corporate,Retired,,4742317.3,798339.67,3.0,Verified,,Y,,,Y,Ahmedabad SG Highway,RM30,377.0,1.0,0.0,0.0,Education Loan,1996649.25,,1128660.86,38669.03,2.0,0.0,0.0,586.25,EQUIFAX,,,,204359.22,483530.32,1659.46,109.0,57305.51,2024-07-28,Penalty,NEFT,,INR
CUST102342,ACC902342,Fixed Deposit,2019-06-28,Inactive,F,30.18,Tamil Nadu,879414.3,Corporate,Student,,1250117.36,996508.35,4.0,Expired,Y,N,,Y,,Mumbai Central,RM5,635.0,,1.0,,Business Loan,-1264994.2,60.0,,-26379.58,61.0,0.0,556.34,316.17,EQUIFAX,High,,9.58,,152114.91,502.3,65.0,-1607.59,2024-02-18,Penalty,NEFT,186786.5,USD
CUST102343,ACC902343,Savings,2017-08-16,Closed,,36.37,Gujarat,502068.16,,Retired,,947885.12,1903863.23,6.0,,N,Y,Y,N,N,Hyderabad Banjara Hills,,609.0,1.0,0.0,1.0,Auto Loan,189926307.66,61.0,104159938.25,4265604.86,1.0,0.0,0.0,668.83,CIBIL,Very High,4.2,,,,414.41,116.0,37048.82,2020-06-29,Credit,ATM,409207.05,INR
CUST102344,ACC902344,Checking,2021-03-07,Inactive,F,52.82,West Bengal,222045.78,,Student,,3202998.01,831662.56,7.0,Rejected,N,,,,Y,Jaipur Vaishali,,391.0,0.0,0.0,0.0,Business Loan,1951462.44,38.0,,45319.67,179.0,1.0,3866.3,677.06,EXPERIAN,Medium,,,487211.55,14015.36,,45.0,70739.46,2019-09-28,Interest,ATM,451230.66,EUR
CUST102345,ACC902345,Checking,2018-01-22,Frozen,F,45.25,Maharashtra,894649.18,HNI,,,4601695.78,6486.29,3.0,Pending,Y,N,N,Y,N,Hyderabad Banjara Hills,RM38,598.0,1.0,1.0,0.0,,,,,,0.0,0.0,0.0,733.38,,Very High,,,,-3450.42,123.87,93.0,66294.12,2024-02-02,EMI,UPI,305977.3,GBP
CUST102346,ACC902346,Current,2021-05-09,Inactive,F,66.12,Karnataka,309654.03,Corporate,,,215905.43,337875.19,8.0,Pending,,Y,N,N,N,Bangalore MG Road,RM41,132.0,0.0,1.0,0.0,,,,,,120.0,1.0,121085.96,451.21,,Medium,,,,5955.09,691.19,99.0,44877.55,2022-06-03,Penalty,NEFT,309886.87,INR
CUST102347,ACC902347,Savings,2024-11-14,Active,F,37.32,Tamil Nadu,594037.51,Corporate,Self-Employed,,2406628.86,726315.78,0.0,Pending,N,,N,N,Y,Kolkata West,RM44,522.0,,1.0,0.0,Home Loan,3550190.8,34.0,3447964.55,74411.56,0.0,0.0,0.0,653.74,EXPERIAN,,5.9,,,5801.62,1033.23,,76786.84,2019-01-05,Debit,RTGS,386590.52,INR
CUST102348,ACC902348,Fixed Deposit,2023-04-10,,M,50.14,Delhi,1121710.29,Retail,Business Owner,,2753966.16,833763.58,5.0,Verified,N,Y,,,N,Jaipur Vaishali,,51.0,0.0,,,Auto Loan,868010.54,14.0,453853.45,18005.85,60.0,0.0,4197.05,400.88,EQUIFAX,Low,,7.93,,1588.41,973.99,62.0,35775.06,2023-08-04,Transfer,RTGS,12647.37,EUR
CUST102349,ACC902349,Current,2021-07-17,Inactive,M,78.21,Maharashtra,409117.67,Retail,,,476407.34,687628.67,2.0,Verified,,Y,,N,N,Jaipur Vaishali,,697.0,0.0,0.0,0.0,Education Loan,56497282.11,47.0,23961847.57,1163400.16,90.0,1.0,2013.2,502.98,CIBIL,,,,,12783.87,591.98,78.0,10755.37,2018-06-13,Credit,RTGS,406270.58,INR
CUST102350,ACC902350,Fixed Deposit,2024-09-19,Inactive,M,40.72,Telangana,165392.64,,Self-Employed,,2964954.51,1551997.58,3.0,,N,N,,,N,Pune FC Road,,542.0,0.0,0.0,0.0,,,,,,119.0,1.0,1730.24,745.75,EQUIFAX,Very High,,7.72,,4325.19,1240.24,96.0,27923.49,2021-09-10,Credit,ATM,351431.73,INR
CUST102351,ACC902351,Fixed Deposit,2019-10-20,Inactive,F,65.26,Maharashtra,921512.37,Corporate,Student,,4783302.56,209682.39,9.0,,Y,,,Y,Y,Jaipur Vaishali,RM18,497.0,0.0,,0.0,Education Loan,3792845.02,120.0,3229367.82,89478.97,31.0,0.0,512.57,877.57,,,,5.75,,6503.33,890.09,122.0,46053.73,2020-05-05,Credit,NEFT,311298.74,INR
CUST102352,ACC902352,Current,2022-11-07,,Other,18.59,,633309.72,,,,1289684.22,620470.66,0.0,Expired,N,N,,Y,,Kolkata West,,60.0,0.0,1.0,0.0,Home Loan,496214.71,11.0,524256.18,9870.63,1.0,0.0,0.0,568.13,,Low,,,,2301.89,712.76,79.0,42594.01,2022-05-31,Credit,RTGS,257804.67,GBP
CUST102353,ACC902353,Checking,2019-01-07,,,61.78,Tamil Nadu,704913.42,Retail,,,-1315990.62,-71740.08,6.0,Pending,,Y,N,,,Kolkata West,,700.0,0.0,0.0,0.0,Personal Loan,447514.3,59.0,330425.31,9196.0,0.0,0.0,0.0,,,Medium,,,15244.32,13892.99,1818.67,96.0,,2024-03-22,Transfer,Mobile App,482692.92,INR
CUST102354,ACC902354,Current,2024-04-22,Closed,,63.1,Maharashtra,819793.29,,Business Owner,,4502608.12,845081.22,6.0,Rejected,Y,N,,,N,Pune FC Road,,412.0,1.0,,1.0,Personal Loan,1533491.25,86.0,742712.75,31765.74,91.0,1.0,2049.22,,CIBIL,,,,,12375.73,640.87,44.0,72287.79,2020-10-05,Penalty,Branch,302339.17,EUR
CUST102355,ACC902355,Checking,2021-04-15,Active,M,55.43,Tamil Nadu,303134.53,Retail,Retired,,1805921.07,284394.59,2.0,Verified,Y,N,Y,,Y,Chennai East,,196.0,0.0,0.0,0.0,Auto Loan,5110921.66,38.0,792882.62,92512.87,0.0,0.0,0.0,452.98,EXPERIAN,Very High,,,349028.7,7093.85,1646.99,44.0,57467.09,2025-03-10,Interest,NEFT,263835.77,EUR
CUST102356,ACC902356,Fixed Deposit,2022-02-07,Inactive,M,61.32,Telangana,650789.25,SME,Self-Employed,,4188777.91,266006.44,0.0,,Y,Y,Y,N,N,Delhi North,,443.0,0.0,0.0,0.0,Business Loan,2020666.87,85.0,186706.41,39235.34,32.0,0.0,1251.33,847.77,,Low,,7.44,,2209.3,1725.68,6.0,58647.6,2024-05-15,Penalty,RTGS,514535.01,INR
CUST102357,ACC902357,Checking,2022-12-04,Inactive,Other,29.22,Delhi,350922.68,,Retired,,3930094.84,579012.35,8.0,Pending,N,Y,Y,N,Y,Bangalore MG Road,,363.0,0.0,,1.0,Business Loan,505496.67,46.0,167758.43,8735.31,1.0,0.0,0.0,816.15,,,,,304164.98,10508.27,887.68,27.0,48889.21,2023-01-22,Transfer,Mobile App,187824.14,INR
CUST102358,ACC902358,Fixed Deposit,2019-07-17,Frozen,,51.72,Telangana,752963.65,SME,Retired,,3907570.18,39936.43,4.0,Expired,,,N,,,Jaipur Vaishali,,277.0,0.0,1.0,,,,,,,31.0,0.0,2848.18,470.57,EQUIFAX,Very High,,6.78,,10431.12,80.51,41.0,23077.11,2021-11-28,Penalty,Mobile App,234660.13,INR
CUST102359,ACC902359,Fixed Deposit,2023-07-11,Frozen,F,68.77,Maharashtra,776263.2,HNI,Business Owner,,764024.91,777997.64,5.0,Verified,N,,Y,N,,Jaipur Vaishali,RM23,187.0,1.0,0.0,0.0,Business Loan,2478145.17,48.0,339058.11,56207.95,0.0,0.0,0.0,456.67,,Very High,,6.22,,7946.13,673.64,100.0,51413.61,2024-12-28,EMI,Mobile App,449849.42,USD
CUST102360,ACC902360,Checking,2023-11-25,Frozen,M,19.75,West Bengal,154821.53,SME,Salaried,Employer_103,1898528.17,1400250.99,2.0,Rejected,,N,,N,Y,Mumbai Central,,565.0,,,1.0,,,,,,,,0.0,,CIBIL,,,,251709.51,2185.35,1170.87,104.0,13330.97,2023-09-29,Penalty,RTGS,364472.54,INR
CUST102361,ACC902361,Current,2018-04-16,Frozen,F,46.2,Maharashtra,243053.61,Retail,Retired,,4454014.92,1623749.6,6.0,Rejected,Y,Y,Y,Y,,Pune FC Road,,68.0,0.0,1.0,1.0,Education Loan,2341250.4,23.0,408405.24,45135.01,179.0,1.0,1901.22,505.5,,High,,,,6414.46,2197.81,44.0,34950.42,2023-11-13,EMI,NEFT,121166.04,INR
CUST102362,ACC902362,Recurring Deposit,2022-08-18,Frozen,M,28.15,Rajasthan,755647.16,HNI,Salaried,Employer_1,4015470.7,271959.95,9.0,Verified,Y,,N,,Y,Hyderabad Banjara Hills,RM28,510.0,0.0,1.0,0.0,Auto Loan,2632781.11,38.0,852681.84,53537.23,1.0,0.0,0.0,310.64,CIBIL,Low,,,,1424.64,655.79,40.0,48499.78,2019-07-14,EMI,NEFT,519082.49,GBP
CUST102363,ACC902363,Savings,2021-05-17,Inactive,F,45.69,West Bengal,308858.35,SME,,,,267592.93,2.0,Expired,,,N,Y,,Hyderabad Banjara Hills,,103.0,0.0,0.0,0.0,Home Loan,950925.78,46.0,225085.63,19623.08,0.0,0.0,0.0,590.14,,,5.0,,,10781.77,1286.72,50.0,77105.54,2020-11-15,EMI,Net Banking,66984.14,INR
CUST102364,ACC902364,Fixed Deposit,2019-11-03,Frozen,Other,33.25,Delhi,510554.55,Retail,Salaried,Employer_166,980987.06,1861742.82,9.0,Pending,,,N,Y,Y,Ahmedabad SG Highway,,529.0,0.0,0.0,,Personal Loan,5116290.66,61.0,1403491.57,92808.78,,,0.0,556.15,EQUIFAX,,,5.38,,,1329.05,50.0,64003.59,2019-11-22,Penalty,NEFT,23068.05,INR
CUST102365,ACC902365,Recurring Deposit,2022-07-21,,,26.14,Telangana,464109.09,HNI,Business Owner,,2945566.69,24002607.86,9.0,Pending,N,N,N,N,,Pune FC Road,RM36,642.0,0.0,1.0,0.0,Auto Loan,1348602.49,,844524.18,27987.62,,,0.0,741.17,,,,,,4858.18,664.11,43.0,64456.08,2022-07-27,Transfer,RTGS,371480.06,GBP
CUST102366,ACC902366,Current,2024-08-11,,F,72.07,West Bengal,397592.91,Retail,,,1225651.31,591691.47,1.0,Verified,,,Y,,Y,,,384.0,1.0,1.0,0.0,Personal Loan,2244639.58,62.0,325726.7,44726.33,0.0,0.0,0.0,628.97,EQUIFAX,Very High,,,,8218.25,79.81,97.0,80061.22,2018-11-14,EMI,NEFT,2501866.8,INR
CUST102367,ACC902367,Recurring Deposit,2021-01-05,Closed,F,50.64,Telangana,709624.99,SME,Self-Employed,,2823903.32,1805794.47,8.0,Expired,,Y,,,N,Pune FC Road,,700.0,0.0,1.0,,Home Loan,2610623.72,121.0,635853.08,57354.4,0.0,0.0,0.0,756.65,,,,,,8895.81,1129.63,89.0,37297.42,2019-01-29,Interest,Mobile App,101490.71,INR
CUST102368,ACC902368,Fixed Deposit,2021-01-06,Frozen,,24.07,Delhi,725067.25,HNI,Retired,,4907601.18,647869.93,2.0,Expired,N,N,Y,N,N,Delhi North,RM14,520.0,0.0,0.0,0.0,,,,,,2.0,0.0,0.0,698.49,EQUIFAX,,,6.16,,6643.83,1187.09,53.0,21789.69,2025-02-18,Penalty,ATM,413920.82,USD
CUST102369,ACC902369,Fixed Deposit,2018-06-01,Closed,M,78.72,,467223.62,SME,Student,,55272114.67,966232.57,4.0,Rejected,Y,N,N,,,Ahmedabad SG Highway,,439.0,,0.0,1.0,,,,,,0.0,0.0,0.0,405.17,,Low,,8.67,,3969.6,752.37,83.0,75125.43,2024-03-26,Debit,UPI,316478.76,USD
CUST102370,ACC902370,Current,2024-02-17,Inactive,,54.51,Maharashtra,261741.27,Corporate,Self-Employed,,4548648.2,1318102.91,10.0,Expired,Y,,,Y,,Jaipur Vaishali,RM7,214.0,0.0,0.0,0.0,Personal Loan,1220700.53,38.0,704761.92,21009.92,,,0.0,801.6,CIBIL,Very High,,,,12152.57,88.34,15.0,82771.07,2018-06-16,Credit,Mobile App,467274.33,EUR
CUST102371,ACC902371,Current,2021-09-19,Inactive,Other,64.8,Maharashtra,974568.7,Retail,Retired,,1818424.75,1490164.47,0.0,Expired,N,N,,N,N,Mumbai Central,,247.0,,,0.0,Auto Loan,3834841.51,60.0,3205979.18,74910.36,62.0,0.0,2095.16,278.24,EQUIFAX,Low,,,,2287.21,164.59,8.0,53711.92,2023-10-29,Credit,Net Banking,333662.89,USD
CUST102372,ACC902372,Checking,2024-03-25,Active,,32.38,West Bengal,910756.96,Corporate,Self-Employed,,2643962.46,1865512.69,3.0,Verified,,,N,,Y,Hyderabad Banjara Hills,RM23,677.0,0.0,0.0,0.0,,,,,,88.0,1.0,1680.93,903.3,EXPERIAN,Low,,,12203692.92,1943.56,,38.0,10513.27,2021-03-19,Debit,ATM,431465.96,GBP
CUST102373,ACC902373,Checking,2019-07-30,Frozen,F,43.72,Gujarat,106823.79,,Student,,3782495.65,512513.91,2.0,Verified,N,Y,Y,Y,N,Delhi North,,560.0,0.0,1.0,1.0,Auto Loan,4075065.62,11.0,3391356.71,90651.59,2.0,0.0,0.0,495.37,EQUIFAX,Low,,,86336.67,6221.6,1336.74,98.0,65223.24,2019-12-19,Penalty,Net Banking,27715.24,INR
CUST102374,ACC902374,Checking,2020-07-17,Frozen,M,55.95,Tamil Nadu,553804.2,HNI,,,2393264.02,1389931.06,3.0,Expired,,N,N,N,,Pune FC Road,RM31,,0.0,1.0,0.0,Auto Loan,4037415.18,13.0,3044541.52,72436.82,0.0,0.0,0.0,813.79,EQUIFAX,Low,,,316596.24,10625.17,1242.05,92.0,45417.26,2020-12-26,Penalty,Mobile App,465077.98,INR
CUST102375,ACC902375,Current,2021-04-09,,M,,Delhi,826474.27,,Salaried,Employer_81,1888703.41,81199.71,7.0,Pending,N,,N,Y,N,Bangalore MG Road,,661.0,0.0,0.0,1.0,Business Loan,2133948.47,25.0,412553.95,41932.54,0.0,0.0,0.0,726.55,EQUIFAX,High,,,,4996.79,486.25,88.0,45787.98,2022-04-01,Debit,Net Banking,250907.98,GBP
CUST102376,ACC902376,Fixed Deposit,2019-01-21,Active,,37.79,Karnataka,90043.27,,Business Owner,,390671.96,1107822.08,6.0,,N,N,,Y,Y,,,516.0,,,0.0,Personal Loan,2065456.48,85.0,1717911.93,45828.19,122.0,1.0,3080.77,905.87,EXPERIAN,Very High,,7.29,,8919.99,2003.74,89.0,44330.27,2024-07-01,EMI,Branch,402490.42,INR
CUST102377,ACC902377,Savings,2020-03-26,Active,M,38.41,Delhi,945264.94,Retail,Business Owner,,826733.51,,6.0,Expired,Y,N,,Y,Y,Delhi North,,,0.0,1.0,0.0,Education Loan,,122.0,,,0.0,0.0,0.0,451.66,,High,3.09,,,4195.25,79.43,1.0,69283.38,2023-07-24,Debit,NEFT,212519.31,USD
CUST102378,ACC902378,Fixed Deposit,2024-04-25,Frozen,F,63.66,Maharashtra,696474.32,HNI,Business Owner,,761577.77,617762.12,4.0,Verified,N,,Y,N,,Jaipur Vaishali,RM23,204.0,1.0,0.0,0.0,Business Loan,2474152.75,49.0,328424.2,45235.14,0.0,0.0,0.0,464.61,,Very High,,6.03,,8239.81,560.96,102.0,54908.89,2024-10-29,EMI,Mobile App,489192.12,USD
CUST102379,ACC902379,Savings,2018-01-01,Closed,,36.19,Gujarat,487138.23,,Retired,,987619.58,1940006.3,10.0,,N,Y,Y,N,N,Hyderabad Banjara Hills,,710.0,1.0,0.0,1.0,Auto Loan,175048387.94,62.0,96546575.06,3559420.49,1.0,0.0,0.0,592.58,CIBIL,Very High,4.94,,,,491.58,116.0,35704.01,2021-01-10,Credit,ATM,377934.16,INR
CUST102380,ACC902380,Fixed Deposit,2018-10-27,Closed,F,62.54,Maharashtra,356723.6,HNI,Self-Employed,,2458545.15,1322838.37,9.0,Expired,Y,N,,Y,Y,Ahmedabad SG Highway,RM45,115.0,,1.0,0.0,,,,,,0.0,0.0,0.0,525.95,,,,6.48,,6636.83,,113.0,11473.45,2018-05-31,Transfer,IMPS,353332.2,INR
CUST102381,ACC902381,Current,2021-01-06,Active,M,52.84,Tamil Nadu,558169.52,SME,,,749345.64,326719.23,8.0,Pending,,Y,Y,Y,N,Mumbai Central,,510.0,0.0,0.0,,,,,,,30.0,0.0,1403.14,778.02,EQUIFAX,Very High,,,,9958.77,1233.13,116.0,-8360.75,2020-06-20,EMI,Net Banking,,INR
CUST102382,ACC902382,Fixed Deposit,2017-08-14,,Other,46.52,Tamil Nadu,,SME,Self-Employed,,1375372.4,1969542.58,4.0,,Y,N,Y,,,Hyderabad Banjara Hills,,132.0,0.0,0.0,0.0,Home Loan,4899564.37,38.0,3526859.0,84842.69,,,0.0,489.12,EXPERIAN,Medium,,7.9,,10607.71,506.25,50.0,49873.96,2024-11-28,Debit,RTGS,494950.95,GBP
CUST102383,ACC902383,Fixed Deposit,2021-06-23,Active,,47.71,Rajasthan,572112.34,HNI,Student,,3913897.15,1757402.41,7.0,,N,,Y,N,Y,,RM48,110.0,,0.0,0.0,Business Loan,3582535.69,84.0,25809464.34,75442.41,2.0,0.0,0.0,782.66,CIBIL,Low,,7.0,,1264.36,1405.17,26.0,35800.87,2024-01-29,EMI,Mobile App,93423.75,USD
CUST102384,ACC902384,Recurring Deposit,2025-01-01,Frozen,F,52.51,Tamil Nadu,387647.73,Corporate,Business Owner,,1792121.59,94192.82,8.0,,Y,N,N,,Y,Chennai East,RM7,66.0,,0.0,,Home Loan,2502024.65,50.0,1939315.25,53670.56,2.0,0.0,0.0,414.14,CIBIL,High,,,,5433.55,1787.03,28.0,35059.58,2025-01-08,Credit,ATM,148142.66,GBP
CUST102385,ACC902385,Savings,2024-05-17,Closed,F,37.15,Karnataka,358470.52,Retail,Self-Employed,,4464006.95,1461980.72,9.0,,N,,Y,N,N,Kolkata West,,594.0,0.0,0.0,0.0,Personal Loan,1263597.81,46.0,332558.1,25864.09,0.0,0.0,0.0,463.33,,,4.72,,,4912.57,1902.2,99.0,74610.53,2024-03-22,EMI,UPI,109419.4,GBP
CUST102386,ACC902386,Savings,2023-05-11,Inactive,M,60.25,Rajasthan,105813.19,,,,4065741.27,219485.31,7.0,,,,,Y,,Mumbai Central,,389.0,0.0,1.0,0.0,Education Loan,2650514.35,121.0,1968322.39,46757.96,0.0,0.0,0.0,504.91,,Medium,5.05,,,5309.09,1769.28,13.0,52047.19,2024-06-02,Transfer,Net Banking,447789.79,INR
CUST102387,ACC902387,Savings,2020-04-18,Frozen,M,39.08,,384041.29,Retail,Salaried,Employer_175,1326777.05,238345.35,3.0,Pending,,N,,Y,N,Ahmedabad SG Highway,,,0.0,1.0,0.0,,,,,,31.0,0.0,387.61,,EXPERIAN,Low,7.68,,,12327.42,251.8,116.0,80524.23,2021-06-04,Debit,UPI,15777193.77,USD
CUST102388,ACC902388,Savings,2018-05-16,Closed,F,57.04,Tamil Nadu,731254.43,SME,Retired,,3821607.88,1828615.85,8.0,Verified,,,N,N,Y,Bangalore MG Road,,,0.0,,1.0,,,,,,29.0,0.0,,325.18,CIBIL,Very High,2.76,,,13600.96,1448.18,97.0,86586.21,2023-05-22,Penalty,RTGS,67409.38,EUR
CUST102389,ACC902389,Checking,2018-08-11,Active,,58.07,Gujarat,847874.33,,Retired,,2712263.83,25974271.8,3.0,,N,N,Y,N,,Kolkata West,,308.0,0.0,1.0,0.0,,,,,,,,0.0,346.67,EQUIFAX,High,,,254862.47,6330.66,1547.62,70.0,14640.09,2020-07-25,Penalty,Mobile App,430917.4,INR
CUST102390,ACC902390,Checking,2021-02-17,Closed,M,41.36,Karnataka,,,Self-Employed,,4054334.21,849376.41,6.0,Expired,Y,,,Y,,Delhi North,,533.0,1.0,0.0,0.0,Home Loan,2674986.06,11.0,827164.16,53836.47,0.0,0.0,0.0,883.59,EXPERIAN,Low,,,29225.41,9320.37,1729.3,28.0,284836.42,2024-05-28,Credit,RTGS,582264.94,USD
CUST102391,ACC902391,Current,2023-01-27,Active,F,51.87,Karnataka,475960.25,SME,,,295346.16,34472912.48,1.0,Verified,N,Y,N,Y,Y,Pune FC Road,,430.0,1.0,,0.0,,,,,,118.0,1.0,4237.2,396.39,EXPERIAN,Medium,,,,8881.76,28.08,81.0,60699.01,2024-04-06,EMI,NEFT,406125.42,INR
CUST102392,ACC902392,Recurring Deposit,2018-08-29,Closed,M,66.86,Rajasthan,810623.12,SME,Salaried,Employer_28,2661264.46,1506194.95,0.0,Rejected,Y,Y,Y,,Y,Mumbai Central,,646.0,0.0,0.0,1.0,Auto Loan,875445.87,13.0,459014.14,17924.0,1.0,0.0,0.0,876.9,,,,,,8640.9,588.75,58.0,45156.88,2018-07-23,Credit,NEFT,41148.13,INR
CUST102393,ACC902393,Savings,2020-07-11,Active,M,38.87,Delhi,801826.25,Retail,Business Owner,,811136.54,,8.0,Expired,Y,N,,Y,Y,Delhi North,,,0.0,1.0,0.0,Education Loan,,118.0,,,0.0,0.0,0.0,446.06,,High,2.85,,,4705.72,84.38,4.0,78729.26,2023-01-07,Debit,NEFT,210231.19,USD
CUST102394,ACC902394,Checking,2023-11-17,Inactive,M,61.69,,974704.84,HNI,Retired,,2396045.59,841064.03,1.0,Pending,,Y,N,Y,,Mumbai Central,RM22,694.0,0.0,0.0,,,,,,,179.0,1.0,4894.14,396.84,EQUIFAX,High,,,105933.41,10749.3,1430.89,111.0,75552.24,2022-03-13,Transfer,Mobile App,449171.0,INR
CUST102395,ACC902395,Current,2021-11-25,,,49.62,Maharashtra,563469.39,Retail,Student,,3387856.6,1332665.99,2.0,Rejected,N,N,Y,N,N,Jaipur Vaishali,,42.0,,0.0,,Education Loan,3385931.81,14.0,2616528.49,78898.47,28.0,0.0,1438.83,682.32,CIBIL,High,,,,5760.27,967.13,94.0,72800.41,2024-12-21,Transfer,UPI,475148.78,USD
CUST102396,ACC902396,Checking,2022-12-29,Frozen,M,42.43,West Bengal,206890.05,SME,Retired,,1474661.28,1564573.04,5.0,Pending,,N,Y,N,Y,Jaipur Vaishali,,218.0,0.0,0.0,0.0,Personal Loan,874571.25,12.0,98350.87,17882.33,2.0,0.0,0.0,545.06,EXPERIAN,Low,,,61133.12,13229.06,265.84,23.0,13156.99,2024-08-01,EMI,Branch,423443.11,INR
CUST102397,ACC902397,Fixed Deposit,2020-05-14,Active,M,24.1,West Bengal,551842.74,SME,,,2439268.21,1419662.93,6.0,Rejected,N,Y,,N,,Ahmedabad SG Highway,,531.0,0.0,0.0,0.0,Auto Loan,2748194.22,26.0,534908.71,54280.02,59.0,0.0,48675.61,605.32,EQUIFAX,Medium,,6.28,,1449.72,1474.28,,93635.54,2023-07-25,Penalty,ATM,310866.6,INR
CUST102398,ACC902398,Fixed Deposit,2024-01-28,Inactive,Other,,Gujarat,783171.37,HNI,,,4580239.71,1888305.42,7.0,Expired,Y,N,Y,N,N,Hyderabad Banjara Hills,RM25,365.0,1.0,,,Personal Loan,4741845.43,,2508118.01,82953.09,,,0.0,692.73,EXPERIAN,Medium,,6.39,,14240.09,1359.96,90.0,47213.55,2023-12-12,Penalty,Branch,17261.75,INR
